,interaction,partner_A_genes,partner_B_genes,celltype_A,celltype_B,is_partner_A_DE,logFC_gene_A,adj_pval_gene_A,percent_expr_gene_A,is_partner_B_DE,logFC_gene_B,adj_pval_gene_B,percent_expr_gene_B
725,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Mesangial_cells,Loop_of_Henle,False,NA,NA,"[0.9576271186440678, 0.3389830508474576]",True,-3.15170077783893,0.00163958384977319,1
123,TGFB1_TGFBR3,TGFB1,TGFBR3,DC,NK cell,False,NA,NA,0.43478260869565216,True,-18.1543589009868,0.0108459579092956,1
1498,CX3CR1_CX3CL1,CX3CR1,CX3CL1,NK cell,Mesangial_cells,False,NA,NA,0.26597131681877445,True,-4.222350602628181,0.000138810265508117,1
243,CD94:NKG2A_HLA-E,"['KLRC1', 'KLRD1']",HLA-E,Private,Mesangial_cells,False,NA,NA,"[0.15544554455445544, 0.5603960396039604]",True,-56.6277070258774,0.000458079848881171,1
289,ERBB4_HBEGF,ERBB4,HBEGF,Distal_tubules_and_collecting_duct,MNP,True,-1.85113453873652,0.0280744304564399,1,False,NA,NA,0.4813186813186813
1141,DLL1_NOTCH2,DLL1,NOTCH2,Endothelium,Distal_tubules_and_collecting_duct,False,NA,NA,0.10973084886128363,True,-5.185172494183711,0.0035674841016713897,1
1303,PODXL_SELL,PODXL,SELL,Mesangial_cells,MNP,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.3989010989010989
1048,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Loop_of_Henle,Podocytes,False,NA,NA,0.1054739652870494,True,-4.8368024444167315,0.00154622415495639,1
1449,HLA-E_KLRK1,HLA-E,KLRK1,Distal_tubules_and_collecting_duct,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.14838709677419354
1349,HLA-E_KLRC1,HLA-E,KLRC1,DC,Private,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.15544554455445544
1581,CD47_SIRB1 complex,CD47,"['SIRPB1', 'TYROBP']",Endothelium,MNP,True,-5.21611639328334,0.00179869684824925,1,False,NA,NA,"[0.1934065934065934, 0.9813186813186812]"
1496,CX3CR1_CX3CL1,CX3CR1,CX3CL1,NK cell,Distal_tubules_and_collecting_duct,False,NA,NA,0.26597131681877445,True,-4.222350602628181,0.000138810265508117,1
1209,PLXNB2_SEMA4D,PLXNB2,SEMA4D,Loop_of_Henle,NK cell,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
1302,PODXL_SELL,PODXL,SELL,Mesangial_cells,Distal_tubules_and_collecting_duct,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.11036036036036036
579,NRP2_VEGFA,NRP2,VEGFA,Distal_tubules_and_collecting_duct,Mast cell,False,NA,NA,0.10135135135135136,True,-161.272711131136,1.85543111015361e-13,1
1354,HLA-E_KLRC1,HLA-E,KLRC1,Endothelium,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.15483870967741936
895,PLXNB2_SEMA4C,PLXNB2,SEMA4C,Distal_tubules_and_collecting_duct,Endothelium,True,-4.08481368770848,0.0272985694750045,1,False,NA,NA,0.10869565217391304
1489,HLA-E_KLRK1,HLA-E,KLRK1,CD8 T cell,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.14838709677419354
975,NKG2D II receptor_RAET1E,"['HCST', 'KLRK1']",RAET1E,NK cell,Podocytes,False,NA,NA,"[0.8930899608865711, 0.10039113428943937]",True,-2.99296582622446,0.00485920332673074,1
1177,JAG1_NOTCH4,JAG1,NOTCH4,Distal_tubules_and_collecting_duct,MNP,False,NA,NA,0.2882882882882883,True,-4.9064196914993605,0.0012356679553589,1
1285,PODXL_SELL,PODXL,SELL,Distal_tubules_and_collecting_duct,MNP,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.3989010989010989
1292,PODXL_SELL,PODXL,SELL,Endothelium,DC,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.7826086956521741
295,CD74_APP,CD74,APP,B cell,Distal_tubules_and_collecting_duct,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.8896396396396397
29,COL4A3_a1b1 complex,COL4A3,"['ITGA1', 'ITGB1']",Podocytes,CD8 T cell,True,-11.1362155380015,0.0132613800893692,1,False,NA,NA,"[0.4645161290322581, 0.41935483870967744]"
1054,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Podocytes,DC,False,NA,NA,0.11969111969111967,True,-4.8368024444167315,0.00154622415495639,1
553,NRP1_VEGFA,NRP1,VEGFA,DC,Distal_tubules_and_collecting_duct,True,-6.5367172113572805,0.00477973732505578,1,True,-161.272711131136,1.85543111015361e-13,1
1052,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Podocytes,B cell,False,NA,NA,0.11969111969111967,True,-4.8368024444167315,0.00154622415495639,1
241,CD94:NKG2A_HLA-E,"['KLRC1', 'KLRD1']",HLA-E,Private,MNP,False,NA,NA,"[0.15544554455445544, 0.5603960396039604]",True,-56.6277070258774,0.000458079848881171,1
765,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Nephron_epithelium,B cell,False,NA,NA,"[0.726913730255164, 0.17496962332928312]",True,-3.15170077783893,0.00163958384977319,1
405,CD74_APP,CD74,APP,Mesangial_cells,B cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.32432432432432434
576,NRP1_VEGFA,NRP1,VEGFA,Distal_tubules_and_collecting_duct,Distal_tubules_and_collecting_duct,True,-6.5367172113572805,0.00477973732505578,1,True,-161.272711131136,1.85543111015361e-13,1
776,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Nephron_epithelium,Podocytes,False,NA,NA,"[0.726913730255164, 0.17496962332928312]",True,-3.15170077783893,0.00163958384977319,1
1427,HLA-E_KLRC2,HLA-E,KLRC2,Nephron_epithelium,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.10967741935483873
974,NKG2D II receptor_RAET1E,"['HCST', 'KLRK1']",RAET1E,CD8 T cell,Podocytes,False,NA,NA,"[0.9225806451612903, 0.14838709677419354]",True,-2.99296582622446,0.00485920332673074,1
1153,JAG1_NOTCH2,JAG1,NOTCH2,Endothelium,Distal_tubules_and_collecting_duct,False,NA,NA,0.11801242236024845,True,-5.185172494183711,0.0035674841016713897,1
1404,HLA-E_KLRC1,HLA-E,KLRC1,NK cell,NK cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.3441981747066493
1435,HLA-E_KLRC2,HLA-E,KLRC2,Proximal_tubular_cells,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.10967741935483873
1550,CD47_SIRPG,CD47,SIRPG,MNP,Private,True,-5.21611639328334,0.00179869684824925,1,False,NA,NA,0.11188118811881187
374,CD74_APP,CD74,APP,Loop_of_Henle,Private,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.19702970297029704
388,CD74_APP,CD74,APP,MNP,Private,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.19702970297029704
120,TGFB1_TGFBR3,TGFB1,TGFBR3,CD8 T cell,Proximal_tubular_cells,False,NA,NA,0.3161290322580645,True,-18.1543589009868,0.0108459579092956,1
942,CD46_JAG1,CD46,JAG1,MNP,Distal_tubules_and_collecting_duct,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.2882882882882883
894,PLXNB2_SEMA4C,PLXNB2,SEMA4C,DC,Endothelium,True,-4.08481368770848,0.0272985694750045,1,False,NA,NA,0.10869565217391304
634,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,DC,Loop_of_Henle,False,NA,NA,"[1.0, 0.7826086956521741]",True,-3.15170077783893,0.00163958384977319,1
925,NOTCH1_JAG1,NOTCH1,JAG1,Mesangial_cells,Mesangial_cells,True,-3.63167325862043,0.003762413966590471,1,False,NA,NA,0.4915254237288136
257,CD94:NKG2C_HLA-E,"['KLRD1', 'KLRC2']",HLA-E,CD8 T cell,Distal_tubules_and_collecting_duct,False,NA,NA,"[0.3290322580645161, 0.10967741935483873]",True,-56.6277070258774,0.000458079848881171,1
944,CD46_JAG1,CD46,JAG1,MNP,Mesangial_cells,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.4915254237288136
766,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Nephron_epithelium,CD8 T cell,False,NA,NA,"[0.726913730255164, 0.17496962332928312]",True,-3.15170077783893,0.00163958384977319,1
932,CD46_JAG1,CD46,JAG1,DC,Distal_tubules_and_collecting_duct,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.2882882882882883
489,CD74_APP,CD74,APP,Podocytes,Proximal_tubular_cells,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.43685300207039335
1025,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Distal_tubules_and_collecting_duct,Endothelium,False,NA,NA,0.231981981981982,True,-4.8368024444167315,0.00154622415495639,1
1319,PODXL_SELL,PODXL,SELL,Podocytes,DC,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.7826086956521741
1187,JAG1_NOTCH4,JAG1,NOTCH4,Distal_tubules_and_collecting_duct,Distal_tubules_and_collecting_duct,False,NA,NA,0.2882882882882883,True,-4.9064196914993605,0.0012356679553589,1
831,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Proximal_tubular_cells,Loop_of_Henle,False,NA,NA,"[0.9606625258799172, 0.6252587991718427]",True,-3.15170077783893,0.00163958384977319,1
824,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Private,Proximal_tubular_cells,False,NA,NA,"[1.0, 0.500990099009901]",True,-3.15170077783893,0.00163958384977319,1
74,THBS1_a3b1 complex,THBS1,"['ITGA3', 'ITGB1']",Mesangial_cells,Mesangial_cells,False,NA,NA,0.1016949152542373,True,"[-38.026134707711, -39.6176785934195]","[7.36142244746803e-08, 1.42091864873846e-09]","[1, 1]"
901,PLXNB2_SEMA4C,PLXNB2,SEMA4C,Mesangial_cells,Endothelium,True,-4.08481368770848,0.0272985694750045,1,False,NA,NA,0.10869565217391304
454,CD74_APP,CD74,APP,Nephron_epithelium,MNP,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.3516483516483517
724,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Mesangial_cells,Endothelium,False,NA,NA,"[0.9576271186440678, 0.3389830508474576]",True,-3.15170077783893,0.00163958384977319,1
17,COL4A5_a1b1 complex,COL4A5,"['ITGA1', 'ITGB1']",Podocytes,Mesangial_cells,True,-4.64555523715494,0.0063016608218016,1,False,NA,NA,"[0.3898305084745763, 0.7288135593220338]"
272,CD94:NKG2C_HLA-E,"['KLRD1', 'KLRC2']",HLA-E,NK cell,CD8 T cell,False,NA,NA,"[0.96870925684485, 0.1029986962190352]",True,-56.6277070258774,0.000458079848881171,1
448,CD74_APP,CD74,APP,Nephron_epithelium,B cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.32432432432432434
54,THBS1_a3b1 complex,THBS1,"['ITGA3', 'ITGB1']",Distal_tubules_and_collecting_duct,Podocytes,False,NA,NA,0.2072072072072072,True,"[-38.026134707711, -39.6176785934195]","[7.36142244746803e-08, 1.42091864873846e-09]","[1, 1]"
271,CD94:NKG2C_HLA-E,"['KLRD1', 'KLRC2']",HLA-E,NK cell,B cell,False,NA,NA,"[0.96870925684485, 0.1029986962190352]",True,-56.6277070258774,0.000458079848881171,1
1268,TNFSF10_TNFRSF10D,TNFSF10,TNFRSF10D,CD8 T cell,Endothelium,True,-4.8368024444167315,0.00154622415495639,1,False,NA,NA,0.10144927536231883
166,TGFB1_TGFBR3,TGFB1,TGFBR3,Private,Endothelium,False,NA,NA,0.2495049504950495,True,-18.1543589009868,0.0108459579092956,1
739,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,NK cell,Endothelium,False,NA,NA,"[1.0, 0.1290743155149935]",True,-3.15170077783893,0.00163958384977319,1
408,CD74_APP,CD74,APP,Mesangial_cells,Distal_tubules_and_collecting_duct,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.8896396396396397
1312,PODXL_SELL,PODXL,SELL,Nephron_epithelium,MNP,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.3989010989010989
1544,CD47_SIRPG,CD47,SIRPG,Endothelium,Private,True,-5.21611639328334,0.00179869684824925,1,False,NA,NA,0.11188118811881187
1266,VEGFA_KDR,VEGFA,KDR,Proximal_tubular_cells,Endothelium,True,-161.272711131136,1.85543111015361e-13,1,False,NA,NA,0.4316770186335404
1269,TNFSF10_TNFRSF10D,TNFSF10,TNFRSF10D,DC,Endothelium,True,-4.8368024444167315,0.00154622415495639,1,False,NA,NA,0.10144927536231883
105,FGF1_FGFR1,FGF1,FGFR1,Podocytes,Endothelium,True,-90.87942550983959,1.34843239288181e-09,1,False,NA,NA,0.3162525879917184
43,FN1_a3b1 complex,FN1,"['ITGA3', 'ITGB1']",Endothelium,Distal_tubules_and_collecting_duct,False,NA,NA,0.3359213250517598,True,"[-38.026134707711, -39.6176785934195]","[7.36142244746803e-08, 1.42091864873846e-09]","[1, 1]"
1516,LILRA4_BST2,LILRA4,BST2,MNP,CD8 T cell,False,NA,NA,0.14175824175824175,True,-13.340345767669401,0.00012667437940071398,1
182,TGFB3_TGFBR3,TGFB3,TGFBR3,Mesangial_cells,Endothelium,False,NA,NA,0.1016949152542373,True,-18.1543589009868,0.0108459579092956,1
1200,PLXNB2_SEMA4D,PLXNB2,SEMA4D,Distal_tubules_and_collecting_duct,MNP,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
510,CD74_APP,CD74,APP,Proximal_tubular_cells,Loop_of_Henle,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.37650200267022704
1220,PLXNB2_SEMA4D,PLXNB2,SEMA4D,Mesangial_cells,B cell,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
950,CD46_JAG1,CD46,JAG1,NK cell,Distal_tubules_and_collecting_duct,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.2882882882882883
375,CD74_APP,CD74,APP,Loop_of_Henle,Proximal_tubular_cells,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.43685300207039335
1078,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Proximal_tubular_cells,Nephron_epithelium,False,NA,NA,0.2587991718426501,True,-4.8368024444167315,0.00154622415495639,1
1325,PODXL_SELL,PODXL,SELL,Podocytes,Private,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.2099009900990099
1576,CD47_SIRPG,CD47,SIRPG,Th cell,Th cell,True,-5.21611639328334,0.00179869684824925,1,False,NA,NA,0.11954022988505747
798,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Podocytes,DC,False,NA,NA,"[0.9845559845559846, 0.5444015444015444]",True,-3.15170077783893,0.00163958384977319,1
1450,HLA-E_KLRK1,HLA-E,KLRK1,Distal_tubules_and_collecting_duct,NK cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.10039113428943937
1423,HLA-E_KLRC2,HLA-E,KLRC2,Mesangial_cells,NK cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.1029986962190352
1424,HLA-E_KLRC2,HLA-E,KLRC2,NK cell,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.10967741935483873
1226,PLXNB2_SEMA4D,PLXNB2,SEMA4D,Mesangial_cells,Private,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
1186,JAG1_NOTCH4,JAG1,NOTCH4,Mesangial_cells,MNP,False,NA,NA,0.4915254237288136,True,-4.9064196914993605,0.0012356679553589,1
429,CD74_APP,CD74,APP,NK cell,Nephron_epithelium,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.22023086269744835
1133,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,MNP,MNP,False,NA,NA,0.11648351648351647,True,-4.8368024444167315,0.00154622415495639,1
1569,CD47_SIRPG,CD47,SIRPG,Proximal_tubular_cells,CD8 T cell,True,-5.21611639328334,0.00179869684824925,1,False,NA,NA,0.3096774193548387
1155,JAG1_NOTCH2,JAG1,NOTCH2,Endothelium,Mast cell,False,NA,NA,0.11801242236024845,True,-5.185172494183711,0.0035674841016713897,1
1017,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,DC,Nephron_epithelium,False,NA,NA,0.3043478260869565,True,-4.8368024444167315,0.00154622415495639,1
1330,BTC_ERBB4,BTC,ERBB4,Podocytes,Distal_tubules_and_collecting_duct,False,NA,NA,0.16988416988416988,True,-1.85113453873652,0.0280744304564399,1
544,CD74_APP,CD74,APP,Podocytes,Podocytes,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.5366795366795367
630,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,DC,B cell,False,NA,NA,"[1.0, 0.7826086956521741]",True,-3.15170077783893,0.00163958384977319,1
1125,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Proximal_tubular_cells,Mesangial_cells,False,NA,NA,0.10559006211180123,True,-4.8368024444167315,0.00154622415495639,1
1161,JAG1_NOTCH2,JAG1,NOTCH2,Mesangial_cells,Mast cell,False,NA,NA,0.4915254237288136,True,-5.185172494183711,0.0035674841016713897,1
423,CD74_APP,CD74,APP,NK cell,Endothelium,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.855072463768116
1458,HLA-E_KLRK1,HLA-E,KLRK1,MNP,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.14838709677419354
1301,PODXL_SELL,PODXL,SELL,Mesangial_cells,DC,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.7826086956521741
803,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Podocytes,Mast cell,False,NA,NA,"[0.9845559845559846, 0.5444015444015444]",True,-3.15170077783893,0.00163958384977319,1
1321,PODXL_SELL,PODXL,SELL,Podocytes,MNP,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.3989010989010989
432,CD74_APP,CD74,APP,NK cell,Proximal_tubular_cells,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.43685300207039335
908,NOTCH2_DLL4,NOTCH2,DLL4,Distal_tubules_and_collecting_duct,Endothelium,True,-5.185172494183711,0.0035674841016713897,1,False,NA,NA,0.2003105590062112
915,NOTCH4_DLL4,NOTCH4,DLL4,DC,Endothelium,True,-4.9064196914993605,0.0012356679553589,1,False,NA,NA,0.2003105590062112
6,COL4A5_a11b1 complex,COL4A5,"['ITGB1', 'ITGA11']",Podocytes,Mesangial_cells,True,-4.64555523715494,0.0063016608218016,1,False,NA,NA,"[0.7288135593220338, 0.1016949152542373]"
1547,CD47_SIRPG,CD47,SIRPG,Loop_of_Henle,Private,True,-5.21611639328334,0.00179869684824925,1,False,NA,NA,0.11188118811881187
1042,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Loop_of_Henle,MNP,False,NA,NA,0.1054739652870494,True,-4.8368024444167315,0.00154622415495639,1
948,CD46_JAG1,CD46,JAG1,Mesangial_cells,Distal_tubules_and_collecting_duct,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.2882882882882883
401,CD74_APP,CD74,APP,Mast cell,Podocytes,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.5366795366795367
193,CD94:NKG2A_HLA-E,"['KLRC1', 'KLRD1']",HLA-E,CD8 T cell,Mast cell,False,NA,NA,"[0.15483870967741936, 0.3290322580645161]",True,-56.6277070258774,0.000458079848881171,1
285,CD94:NKG2C_HLA-E,"['KLRD1', 'KLRC2']",HLA-E,NK cell,Proximal_tubular_cells,False,NA,NA,"[0.96870925684485, 0.1029986962190352]",True,-56.6277070258774,0.000458079848881171,1
883,HLA-B_KIR3DL2,HLA-B,KIR3DL2,Neutrophil,NK cell,True,-111.47508871951,0.00899441551017485,1,False,NA,NA,0.10951760104302476
602,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,B cell,Distal_tubules_and_collecting_duct,False,NA,NA,"[1.0, 0.472972972972973]",True,-3.15170077783893,0.00163958384977319,1
68,THBS1_a3b1 complex,THBS1,"['ITGA3', 'ITGB1']",Podocytes,Mesangial_cells,False,NA,NA,0.15444015444015444,True,"[-38.026134707711, -39.6176785934195]","[7.36142244746803e-08, 1.42091864873846e-09]","[1, 1]"
386,CD74_APP,CD74,APP,MNP,Nephron_epithelium,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.22023086269744835
247,CD94:NKG2A_HLA-E,"['KLRC1', 'KLRD1']",HLA-E,Private,Neutrophil,False,NA,NA,"[0.15544554455445544, 0.5603960396039604]",True,-56.6277070258774,0.000458079848881171,1
869,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Private,Private,False,NA,NA,"[1.0, 0.500990099009901]",True,-3.15170077783893,0.00163958384977319,1
309,CD74_APP,CD74,APP,CD8 T cell,Distal_tubules_and_collecting_duct,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.8896396396396397
291,ERBB4_HBEGF,ERBB4,HBEGF,Mesangial_cells,MNP,True,-1.85113453873652,0.0280744304564399,1,False,NA,NA,0.4813186813186813
715,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Mast cell,Nephron_epithelium,False,NA,NA,"[1.0, 0.5384615384615384]",True,-3.15170077783893,0.00163958384977319,1
638,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,DC,NK cell,False,NA,NA,"[1.0, 0.7826086956521741]",True,-3.15170077783893,0.00163958384977319,1
595,NRP1_VEGFB,NRP1,VEGFB,Proximal_tubular_cells,Distal_tubules_and_collecting_duct,True,-6.5367172113572805,0.00477973732505578,1,False,NA,NA,0.3040540540540541
1055,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Podocytes,Distal_tubules_and_collecting_duct,False,NA,NA,0.11969111969111967,True,-4.8368024444167315,0.00154622415495639,1
282,CD94:NKG2C_HLA-E,"['KLRD1', 'KLRC2']",HLA-E,NK cell,Neutrophil,False,NA,NA,"[0.96870925684485, 0.1029986962190352]",True,-56.6277070258774,0.000458079848881171,1
151,TGFB1_TGFBR3,TGFB1,TGFBR3,Mesangial_cells,NK cell,False,NA,NA,0.11864406779661014,True,-18.1543589009868,0.0108459579092956,1
989,SIRPA_CD47,SIRPA,CD47,MNP,Proximal_tubular_cells,True,-5.34035938616956,0.0190914441331754,1,True,-5.21611639328334,0.00179869684824925,1
892,DLL1_NOTCH1,DLL1,NOTCH1,Endothelium,Endothelium,False,NA,NA,0.10973084886128363,True,-3.63167325862043,0.003762413966590471,1
1238,PLXNB2_SEMA4D,PLXNB2,SEMA4D,Proximal_tubular_cells,Distal_tubules_and_collecting_duct,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
799,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Podocytes,Distal_tubules_and_collecting_duct,False,NA,NA,"[0.9845559845559846, 0.5444015444015444]",True,-3.15170077783893,0.00163958384977319,1
